study_tags,run_case_id,study_notes,case_order,solver,implementation,nranks,n1,n2,n3,nsys,nrow_min,nrow_max,iter,iterations,mpi_mode,total_s_max,total_s_avg,local_compute_s_max,pack_forward_s_max,mpi_forward_s_max,unpack_forward_s_max,reduced_compute_s_max,pack_backward_s_max,mpi_backward_s_max,unpack_backward_s_max,update_compute_s_max,compute_s_max,communication_s_max,packing_s_max
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np4_128x256x4096_device","large nsys at 4 GPUs",14,tdma,cuda-cxx,4,128,256,4096,32768,1024,1024,4,10,device,0.002506041,0.002502856,0.001767162,3.6745e-05,3.7496e-05,3.6035e-05,1.4872e-05,1.4772e-05,3.8087e-05,1.4952e-05,0.000560261,0.002341494,7.4692e-05,0.000102504
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np4_128x256x4096_device","large nsys at 4 GPUs",14,tdma,cuda-cxx,4,128,256,4096,32768,1024,1024,5,10,device,0.002497047,0.0024948915,0.001763446,3.7346e-05,3.6305e-05,3.5454e-05,1.4872e-05,1.4562e-05,2.9284e-05,1.4812e-05,0.000557646,0.002334885,6.4917e-05,0.000102174
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np4_128x256x4096_device","large nsys at 4 GPUs",14,tdma,cuda-cxx,4,128,256,4096,32768,1024,1024,6,10,device,0.002500813,0.0024967715,0.001762065,3.7387e-05,3.6014e-05,3.5423e-05,1.5353e-05,1.4702e-05,3.1998e-05,1.4962e-05,0.000559941,0.002336346,6.7751e-05,0.000102304
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np4_128x256x4096_device","large nsys at 4 GPUs",14,tdma,cuda-cxx,4,128,256,4096,32768,1024,1024,7,10,device,0.00249912,0.0024954925,0.001764759,3.7687e-05,3.4481e-05,3.5393e-05,1.5083e-05,1.4702e-05,2.8553e-05,1.4762e-05,0.000561262,0.002338239,6.1713e-05,0.000102544
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np4_128x256x4096_device","large nsys at 4 GPUs",14,tdma,cuda-cxx,4,128,256,4096,32768,1024,1024,8,10,device,0.002501113,0.002499681,0.001767683,3.7105e-05,3.7667e-05,3.5364e-05,1.5173e-05,1.4832e-05,3.5844e-05,1.4462e-05,0.000560031,0.002339942,7.1868e-05,0.000101643
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np4_128x256x4096_device","large nsys at 4 GPUs",14,tdma,cuda-cxx,4,128,256,4096,32768,1024,1024,9,10,device,0.002495985,0.0024935915,0.00176624,3.7546e-05,3.5162e-05,3.5213e-05,1.4832e-05,1.4692e-05,2.9204e-05,1.4612e-05,0.000557257,0.002337057,6.4366e-05,0.000102013
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np4_256x256x4096_device","large global strong scaling at 4 GPUs",15,tdma,cuda-cxx,4,256,256,4096,65536,1024,1024,0,10,device,0.10878393,0.10874745725,0.002462565,4.9424e-05,0.102805789,6.0931e-05,5.8338e-05,1.4612e-05,0.008793656,1.7997e-05,0.00069961,0.003193171,0.105456216,0.000142864
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np4_256x256x4096_device","large global strong scaling at 4 GPUs",15,tdma,cuda-cxx,4,256,256,4096,65536,1024,1024,1,10,device,0.003288254,0.003285187,0.002257167,3.9569e-05,0.000196525,3.7266e-05,1.5644e-05,1.4532e-05,4.1723e-05,1.4502e-05,0.000684347,0.002956928,0.000237467,0.000105397
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np4_256x256x4096_device","large global strong scaling at 4 GPUs",15,tdma,cuda-cxx,4,256,256,4096,65536,1024,1024,2,10,device,0.003121514,0.003119634,0.002245539,3.7166e-05,4.9575e-05,3.5633e-05,1.4421e-05,1.4242e-05,3.6274e-05,1.4692e-05,0.000683015,0.002942785,8.3195e-05,0.000101443
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np4_256x256x4096_device","large global strong scaling at 4 GPUs",15,tdma,cuda-cxx,4,256,256,4096,65536,1024,1024,3,10,device,0.003115686,0.00311362525,0.002249156,3.7877e-05,4.9274e-05,3.6024e-05,1.4111e-05,1.4171e-05,3.35e-05,1.4422e-05,0.000682154,0.002945021,7.8558e-05,0.000101843
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np4_256x256x4096_device","large global strong scaling at 4 GPUs",15,tdma,cuda-cxx,4,256,256,4096,65536,1024,1024,4,10,device,0.003124118,0.003121056,0.002250938,3.6685e-05,5.0697e-05,3.5333e-05,1.4121e-05,1.4101e-05,4.7411e-05,1.4632e-05,0.000684076,0.002946272,8.4757e-05,0.000100661
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np4_256x256x4096_device","large global strong scaling at 4 GPUs",15,tdma,cuda-cxx,4,256,256,4096,65536,1024,1024,5,10,device,0.003121785,0.00311770375,0.002248595,3.995e-05,4.5959e-05,3.8137e-05,1.4181e-05,1.4222e-05,3.6325e-05,1.4622e-05,0.000683636,0.002945751,8.0291e-05,0.000103265
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np4_256x256x4096_device","large global strong scaling at 4 GPUs",15,tdma,cuda-cxx,4,256,256,4096,65536,1024,1024,6,10,device,0.003117729,0.0031159865,0.002249717,3.7556e-05,4.9885e-05,3.6074e-05,1.4071e-05,1.4011e-05,3.3821e-05,1.4612e-05,0.000682494,0.002945661,8.37060000001e-05,0.000101573
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np4_256x256x4096_device","large global strong scaling at 4 GPUs",15,tdma,cuda-cxx,4,256,256,4096,65536,1024,1024,7,10,device,0.003117548,0.003114416,0.002245239,3.6525e-05,4.5599e-05,3.4993e-05,1.4341e-05,1.4382e-05,3.5593e-05,1.6735e-05,0.000683315,0.002940112,7.8026e-05,0.000101283
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np4_256x256x4096_device","large global strong scaling at 4 GPUs",15,tdma,cuda-cxx,4,256,256,4096,65536,1024,1024,8,10,device,0.003116757,0.0031143135,0.00224576,3.6635e-05,4.9805e-05,3.5614e-05,1.4141e-05,1.4532e-05,3.1236e-05,1.4111e-05,0.000682254,0.002941203,8.019e-05,0.00010018
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling","np4_256x256x4096_device","large global strong scaling at 4 GPUs",15,tdma,cuda-cxx,4,256,256,4096,65536,1024,1024,9,10,device,0.003113753,0.003110821,0.002246461,3.6956e-05,4.4457e-05,3.5223e-05,1.4151e-05,1.4341e-05,3.8838e-05,1.4492e-05,0.000682324,0.002942936,7.8087e-05,0.000100612
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_64x64x4096_device","small nsys at 8 GPUs",16,tdma,cuda-cxx,8,64,64,4096,4096,512,512,0,10,device,0.206414401,0.2063745955,0.000879059,7.0335e-05,0.202923974,9.7716e-05,6.2373e-05,2.4367e-05,0.018887645,2.9444e-05,0.000176765,0.001096475,0.205165698,0.000218316
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_64x64x4096_device","small nsys at 8 GPUs",16,tdma,cuda-cxx,8,64,64,4096,4096,512,512,1,10,device,0.001144638,0.00111629775,0.000622434,6.0891e-05,0.000101292,5.8839e-05,1.9459e-05,2.2904e-05,9.2088e-05,2.3094e-05,0.000164036,0.000803466,0.00018677,0.000165728
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_64x64x4096_device","small nsys at 8 GPUs",16,tdma,cuda-cxx,8,64,64,4096,4096,512,512,2,10,device,0.001068513,0.0010437135,0.000622845,5.8808e-05,6.1523e-05,5.7406e-05,1.7867e-05,2.2774e-05,6.5899e-05,2.3105e-05,0.000164036,0.000798588,0.000121172,0.000161252
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_64x64x4096_device","small nsys at 8 GPUs",16,tdma,cuda-cxx,8,64,64,4096,4096,512,512,3,10,device,0.001091638,0.00105972275,0.000623215,5.9409e-05,7.0386e-05,5.7456e-05,1.7687e-05,2.2674e-05,6.4828e-05,2.2814e-05,0.00016659,0.000807492,0.000133511,0.000162012
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_64x64x4096_device","small nsys at 8 GPUs",16,tdma,cuda-cxx,8,64,64,4096,4096,512,512,4,10,device,0.001067211,0.001046781875,0.000623996,5.8828e-05,6.689e-05,5.7276e-05,1.7536e-05,2.3495e-05,6.0951e-05,2.2453e-05,0.000162043,0.000795714,0.000127841,0.000161852
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_64x64x4096_device","small nsys at 8 GPUs",16,tdma,cuda-cxx,8,64,64,4096,4096,512,512,5,10,device,0.001068594,0.001045288875,0.00061931,5.8548e-05,6.1822e-05,5.7106e-05,1.7736e-05,2.3165e-05,6.4597e-05,2.3025e-05,0.000163566,0.000800612,0.000118939,0.000161844
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_64x64x4096_device","small nsys at 8 GPUs",16,tdma,cuda-cxx,8,64,64,4096,4096,512,512,6,10,device,0.001077978,0.00104740325,0.000620211,5.981e-05,6.5238e-05,5.8057e-05,1.7797e-05,2.2704e-05,6.0992e-05,2.4016e-05,0.000165589,0.000803597,0.00012022,0.000163575
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_64x64x4096_device","small nsys at 8 GPUs",16,tdma,cuda-cxx,8,64,64,4096,4096,512,512,7,10,device,0.001074693,0.001056357625,0.000624367,5.9439e-05,6.023e-05,6.4557e-05,1.8408e-05,2.2384e-05,7.3581e-05,2.3085e-05,0.000162364,0.000801803,0.00012679,0.000169415
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_64x64x4096_device","small nsys at 8 GPUs",16,tdma,cuda-cxx,8,64,64,4096,4096,512,512,8,10,device,0.001073682,0.001046380375,0.000623425,5.8507e-05,6.5088e-05,5.7987e-05,1.7837e-05,2.3225e-05,6.4627e-05,2.2974e-05,0.000164237,0.000805499,0.000128993,0.000162493
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_64x64x4096_device","small nsys at 8 GPUs",16,tdma,cuda-cxx,8,64,64,4096,4096,512,512,9,10,device,0.001069755,0.001044240625,0.000624948,6.1582e-05,5.7386e-05,5.8488e-05,1.7857e-05,2.2985e-05,6.05e-05,2.3195e-05,0.000162383,0.000801012,0.000117597,0.000163445
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nrow_sensitivity","np8_128x128x2048_device","short nrow at 8 GPUs",17,tdma,cuda-cxx,8,128,128,2048,16384,256,256,0,10,device,0.205104616,0.205070080375,0.000602244,7.1718e-05,0.201657443,9.1036e-05,5.6064e-05,2.4176e-05,0.022045282,2.646e-05,0.000133169,0.00076622,0.204137404,0.000208902
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nrow_sensitivity","np8_128x128x2048_device","short nrow at 8 GPUs",17,tdma,cuda-cxx,8,128,128,2048,16384,256,256,1,10,device,0.000892659,0.00088161525,0.000378438,6.3946e-05,0.000142103,6.1943e-05,1.971e-05,2.3365e-05,9.996e-05,2.3205e-05,0.000121312,0.000510947,0.000215032,0.000171108
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nrow_sensitivity","np8_128x128x2048_device","short nrow at 8 GPUs",17,tdma,cuda-cxx,8,128,128,2048,16384,256,256,2,10,device,0.000796214,0.00077986025,0.00037352,6.3084e-05,6.2604e-05,6.003e-05,1.8759e-05,2.3525e-05,6.687e-05,2.3095e-05,0.000121061,0.000511246,0.000122463,0.000168472
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nrow_sensitivity","np8_128x128x2048_device","short nrow at 8 GPUs",17,tdma,cuda-cxx,8,128,128,2048,16384,256,256,3,10,device,0.000781913,0.00077254425,0.000374212,6.3405e-05,6.2203e-05,5.999e-05,1.8327e-05,2.3075e-05,5.5283e-05,2.3566e-05,0.000119319,0.000504706,0.000117346,0.000168253
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nrow_sensitivity","np8_128x128x2048_device","short nrow at 8 GPUs",17,tdma,cuda-cxx,8,128,128,2048,16384,256,256,4,10,device,0.00078592,0.000774848125,0.000372749,6.2133e-05,5.7437e-05,6.017e-05,1.8158e-05,2.3164e-05,6.4276e-05,2.2564e-05,0.000119079,0.000505139,0.000118297,0.000167962
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nrow_sensitivity","np8_128x128x2048_device","short nrow at 8 GPUs",17,tdma,cuda-cxx,8,128,128,2048,16384,256,256,5,10,device,0.000783426,0.000775378625,0.000373651,6.2954e-05,5.8458e-05,5.993e-05,2.2824e-05,2.7141e-05,5.6555e-05,2.3034e-05,0.000119359,0.000511248,0.000115013,0.000169143
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nrow_sensitivity","np8_128x128x2048_device","short nrow at 8 GPUs",17,tdma,cuda-cxx,8,128,128,2048,16384,256,256,6,10,device,0.000784687,0.00077404025,0.000376725,6.3415e-05,6.2353e-05,6.0391e-05,1.8367e-05,2.2724e-05,5.4472e-05,2.3285e-05,0.000126419,0.000515243,0.000113971,0.000168302
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nrow_sensitivity","np8_128x128x2048_device","short nrow at 8 GPUs",17,tdma,cuda-cxx,8,128,128,2048,16384,256,256,7,10,device,0.000782034,0.000773569625,0.000373591,6.2393e-05,5.8187e-05,6.0711e-05,1.8137e-05,2.2855e-05,6.3275e-05,2.3325e-05,0.00011983,0.000505929,0.000115783,0.000168844
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nrow_sensitivity","np8_128x128x2048_device","short nrow at 8 GPUs",17,tdma,cuda-cxx,8,128,128,2048,16384,256,256,8,10,device,0.000942785,0.00093224025,0.000517797,6.4547e-05,0.000216095,6.0311e-05,1.8588e-05,2.3074e-05,5.967e-05,2.3205e-05,0.000120781,0.000650996,0.000274913,0.000171137
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nrow_sensitivity","np8_128x128x2048_device","short nrow at 8 GPUs",17,tdma,cuda-cxx,8,128,128,2048,16384,256,256,9,10,device,0.000772479,0.00076213375,0.000376234,6.2523e-05,5.1938e-05,5.957e-05,1.8397e-05,2.2744e-05,5.344e-05,2.3305e-05,0.000118929,0.000506379,0.000104247,0.000168142
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling;nsys_sensitivity;nrow_sensitivity;mpi_mode_device_reference","np8_128x128x4096_device","8 GPU central case",18,tdma,cuda-cxx,8,128,128,4096,16384,512,512,0,10,device,0.214406195,0.21438617725,0.001020451,7.8588e-05,0.211520495,9.6465e-05,4.3255e-05,2.4097e-05,0.009716962,2.647e-05,0.000261302,0.001309324,0.21289615,0.000220702
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling;nsys_sensitivity;nrow_sensitivity;mpi_mode_device_reference","np8_128x128x4096_device","8 GPU central case",18,tdma,cuda-cxx,8,128,128,4096,16384,512,512,1,10,device,0.001534452,0.001524003125,0.000864006,6.4637e-05,0.000251767,6.4397e-05,2.1182e-05,2.3275e-05,8.5668e-05,2.2804e-05,0.000245829,0.001121182,0.000337435,0.000174152
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling;nsys_sensitivity;nrow_sensitivity;mpi_mode_device_reference","np8_128x128x4096_device","8 GPU central case",18,tdma,cuda-cxx,8,128,128,4096,16384,512,512,2,10,device,0.001310927,0.001299749,0.000770997,6.2855e-05,5.63339999999e-05,6.0441e-05,1.81770000001e-05,2.31350000001e-05,6.89340000001e-05,2.3054e-05,0.000243726,0.001032369,0.000120542,0.000169485
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling;nsys_sensitivity;nrow_sensitivity;mpi_mode_device_reference","np8_128x128x4096_device","8 GPU central case",18,tdma,cuda-cxx,8,128,128,4096,16384,512,512,3,10,device,0.001312019,0.001299847,0.000770156,6.3255e-05,7.15569999999e-05,6.14419999999e-05,1.78070000001e-05,2.2594e-05,5.69559999999e-05,2.30649999999e-05,0.000246129,0.001027833,0.000123926,0.000170346
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling;nsys_sensitivity;nrow_sensitivity;mpi_mode_device_reference","np8_128x128x4096_device","8 GPU central case",18,tdma,cuda-cxx,8,128,128,4096,16384,512,512,4,10,device,0.00132555,0.001312922875,0.000771508,6.4216e-05,7.33300000001e-05,6.1532e-05,1.7697e-05,2.36159999999e-05,7.09369999999e-05,2.2834e-05,0.000245027,0.001031408,0.00013365,0.000171606
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling;nsys_sensitivity;nrow_sensitivity;mpi_mode_device_reference","np8_128x128x4096_device","8 GPU central case",18,tdma,cuda-cxx,8,128,128,4096,16384,512,512,5,10,device,0.001314373,0.001299316125,0.00077274,6.3465e-05,5.78469999999e-05,6.0992e-05,1.7796e-05,2.3315e-05,6.5599e-05,2.2934e-05,0.000248163,0.001038699,0.000123446,0.000170706
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling;nsys_sensitivity;nrow_sensitivity;mpi_mode_device_reference","np8_128x128x4096_device","8 GPU central case",18,tdma,cuda-cxx,8,128,128,4096,16384,512,512,6,10,device,0.001309285,0.001296039875,0.00076607,6.3925e-05,6.4547e-05,6.028e-05,1.7817e-05,2.28840000001e-05,5.22789999999e-05,2.32149999999e-05,0.000245739,0.001029626,0.000116615,0.000169883
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling;nsys_sensitivity;nrow_sensitivity;mpi_mode_device_reference","np8_128x128x4096_device","8 GPU central case",18,tdma,cuda-cxx,8,128,128,4096,16384,512,512,7,10,device,0.001346,0.00133136675,0.000771658,6.5949e-05,0.000104526,6.1202e-05,1.78159999999e-05,2.35150000001e-05,9.8287e-05,2.2985e-05,0.000245699,0.001032298,0.000152458,0.000169975
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling;nsys_sensitivity;nrow_sensitivity;mpi_mode_device_reference","np8_128x128x4096_device","8 GPU central case",18,tdma,cuda-cxx,8,128,128,4096,16384,512,512,8,10,device,0.001302395,0.00128965175,0.000769295,6.3275e-05,5.59039999999e-05,6.0261e-05,1.8007e-05,2.32849999999e-05,6.13429999999e-05,2.38849999999e-05,0.000245389,0.001029916,0.000107513,0.000170706
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;strong_scaling;nsys_sensitivity;nrow_sensitivity;mpi_mode_device_reference","np8_128x128x4096_device","8 GPU central case",18,tdma,cuda-cxx,8,128,128,4096,16384,512,512,9,10,device,0.001301473,0.00128716525,0.000769274,6.2394e-05,5.3e-05,6.1232e-05,1.7927e-05,2.2603e-05,5.5162e-05,2.3034e-05,0.000247602,0.001034803,0.00010712,0.000169093
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nrow_scaling;nrow_sensitivity","np8_128x128x8192_device","weak nrow path at 8 GPUs",19,tdma,cuda-cxx,8,128,128,8192,16384,1024,1024,0,10,device,0.189625117,0.1896012885,0.001817297,8.5158e-05,0.185429521,9.5884e-05,4.3255e-05,2.4177e-05,0.019001024,2.5748e-05,0.000513842,0.00236566,0.18707509,0.000218308
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nrow_scaling;nrow_sensitivity","np8_128x128x8192_device","weak nrow path at 8 GPUs",19,tdma,cuda-cxx,8,128,128,8192,16384,1024,1024,1,10,device,0.002431199,0.002420736625,0.00155286,6.4767e-05,0.00011305,6.2013e-05,1.991e-05,2.34450000001e-05,8.92139999999e-05,2.3135e-05,0.000497737,0.002069687,0.000194292,0.000172989
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nrow_scaling;nrow_sensitivity","np8_128x128x8192_device","weak nrow path at 8 GPUs",19,tdma,cuda-cxx,8,128,128,8192,16384,1024,1024,2,10,device,0.002340853,0.00232982025,0.00155259,6.4537e-05,5.5252e-05,6.0621e-05,1.80369999999e-05,2.32449999999e-05,6.0481e-05,2.2855e-05,0.000498979,0.002063666,0.000115733,0.000170646
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nrow_scaling;nrow_sensitivity","np8_128x128x8192_device","weak nrow path at 8 GPUs",19,tdma,cuda-cxx,8,128,128,8192,16384,1024,1024,3,10,device,0.002349656,0.002338446875,0.001549335,6.3425e-05,7.0335e-05,6.014e-05,1.7797e-05,2.3095e-05,6.34349999999e-05,2.3505e-05,0.000496616,0.002060522,0.00012651,0.000170065
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nrow_scaling;nrow_sensitivity","np8_128x128x8192_device","weak nrow path at 8 GPUs",19,tdma,cuda-cxx,8,128,128,8192,16384,1024,1024,4,10,device,0.0023461,0.00233312475,0.001551438,6.5138e-05,6.1352e-05,6.0992e-05,1.7727e-05,2.33249999999e-05,6.0971e-05,2.3205e-05,0.000496385,0.002065329,0.000117497,0.00017266
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nrow_scaling;nrow_sensitivity","np8_128x128x8192_device","weak nrow path at 8 GPUs",19,tdma,cuda-cxx,8,128,128,8192,16384,1024,1024,5,10,device,0.002335215,0.002331076125,0.001553281,6.2874e-05,6.4417e-05,6.0712e-05,1.7837e-05,2.3545e-05,5.338e-05,2.3285e-05,0.000498368,0.002062926,0.000113741,0.000170416
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nrow_scaling;nrow_sensitivity","np8_128x128x8192_device","weak nrow path at 8 GPUs",19,tdma,cuda-cxx,8,128,128,8192,16384,1024,1024,6,10,device,0.002344929,0.0023309555,0.001549716,6.3335e-05,6.7071e-05,5.99999999999e-05,1.7797e-05,2.27739999999e-05,5.6875e-05,2.3215e-05,0.000498678,0.002064388,0.000120991,0.000169074
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nrow_scaling;nrow_sensitivity","np8_128x128x8192_device","weak nrow path at 8 GPUs",19,tdma,cuda-cxx,8,128,128,8192,16384,1024,1024,7,10,device,0.00235226,0.002344657625,0.00155272,6.3465e-05,7.0927e-05,6.1022e-05,1.7687e-05,2.2984e-05,6.50179999999e-05,2.3115e-05,0.000495444,0.002062546,0.000128863,0.000170135
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nrow_scaling;nrow_sensitivity","np8_128x128x8192_device","weak nrow path at 8 GPUs",19,tdma,cuda-cxx,8,128,128,8192,16384,1024,1024,8,10,device,0.002333903,0.002324023875,0.001549626,6.3185e-05,5.4421e-05,6.0361e-05,1.7907e-05,2.3255e-05,5.44619999999e-05,2.3044e-05,0.000497747,0.002064148,0.00010735,0.000169323
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;weak_nrow_scaling;nrow_sensitivity","np8_128x128x8192_device","weak nrow path at 8 GPUs",19,tdma,cuda-cxx,8,128,128,8192,16384,1024,1024,9,10,device,0.002332721,0.002325657875,0.001551378,6.3135e-05,5.2359e-05,6.08510000001e-05,1.7746e-05,2.31850000001e-05,5.7206e-05,2.34450000001e-05,0.000501723,0.002062666,0.000108453,0.000170616
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_128x256x4096_device","large nsys at 8 GPUs",20,tdma,cuda-cxx,8,128,256,4096,32768,512,512,0,10,device,0.208627343,0.2082699275,0.001159961,8.0591e-05,0.20229553,9.1427e-05,5.6475e-05,2.8103e-05,0.01428058,3.0696e-05,0.000305468,0.001507351,0.206924898,0.000228223
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_128x256x4096_device","large nsys at 8 GPUs",20,tdma,cuda-cxx,8,128,256,4096,32768,512,512,1,10,device,0.00155277,0.001543657875,0.000886451,6.5969e-05,0.000128092,6.2985e-05,2.0961e-05,2.3725e-05,8.4136e-05,2.3485e-05,0.000282143,0.001185629,0.000201081,0.000176164
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_128x256x4096_device","large nsys at 8 GPUs",20,tdma,cuda-cxx,8,128,256,4096,32768,512,512,2,10,device,0.001470447,0.00145632175,0.000882093,6.4698e-05,5.8458e-05,6.0831e-05,1.9138e-05,2.3144e-05,6.664e-05,2.3075e-05,0.000282494,0.001183314,0.00012033,0.000171748
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_128x256x4096_device","large nsys at 8 GPUs",20,tdma,cuda-cxx,8,128,256,4096,32768,512,512,3,10,device,0.001478939,0.00146542025,0.000883105,6.3475e-05,6.4217e-05,7.5033e-05,1.8918e-05,2.2755e-05,7.0866e-05,2.3135e-05,0.000282604,0.001183176,0.000131907,0.000178519
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_128x256x4096_device","large nsys at 8 GPUs",20,tdma,cuda-cxx,8,128,256,4096,32768,512,512,4,10,device,0.00147289,0.001460957375,0.000882744,6.4466e-05,6.2924e-05,6.2784e-05,1.8938e-05,2.3416e-05,6.9254e-05,3.0987e-05,0.000281843,0.001183525,0.00012692,0.000173971
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_128x256x4096_device","large nsys at 8 GPUs",20,tdma,cuda-cxx,8,128,256,4096,32768,512,512,5,10,device,0.001463877,0.0014538855,0.000883776,6.5999e-05,5.7346e-05,6.1593e-05,1.9109e-05,2.2874e-05,5.7646e-05,2.2925e-05,0.000284928,0.001186631,0.000113249,0.000173391
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_128x256x4096_device","large nsys at 8 GPUs",20,tdma,cuda-cxx,8,128,256,4096,32768,512,512,6,10,device,0.001463506,0.001452418125,0.000882825,6.5829e-05,6.1061e-05,6.1723e-05,1.9039e-05,2.2714e-05,6.1362e-05,2.3075e-05,0.000282124,0.001182845,0.000122423,0.000173221
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_128x256x4096_device","large nsys at 8 GPUs",20,tdma,cuda-cxx,8,128,256,4096,32768,512,512,7,10,device,0.001466341,0.0014553315,0.000883727,6.4447e-05,5.6114e-05,6.1021e-05,1.8888e-05,2.3104e-05,6.719e-05,2.3275e-05,0.000280901,0.001182906,0.000123274,0.000171808
"correctness;total_performance;phase_breakdown;fortran_vs_cuda_cxx;nsys_sensitivity","np8_128x256x4096_device","large nsys at 8 GPUs",20,tdma,cuda-cxx,8,128,256,4096,32768,512,512,8,10,device,0.001455875,0.001445879875,0.000883076,6.5057e-05,5.1296e-05,6.1533e-05,1.9029e-05,2.2955e-05,5.7896e-05,2.2894e-05,0.000283886,0.001184589,0.000107931,0.000172409
